"CAJERO"|"GCC"|"ENTIDAD"|"OFICINA"|"NOMBRE_CALLE"|"NUMERO"|"COD_POSTAL"|"POBLACION"|"PROVINCIA"|"latitud"|"longitud"|"LIBRETA"|"INGRESO"|"RECIBOS"|"CONTACTLESS"|"TRANS"|"EXTRAER"|"CON_SALDO"|"COSTE_EXTRACCION"|"EXCEPCIONES"
"01025"|1|"3058"|1801|"Av. Ana de Viya esq. C/ Brasil 2"|0|"11009"|"Cádiz"|"CÁDIZ"|36.507998|-6.277931|1|0|0|0|1|1|1|0|0
"01027"|1|"3058"|572|"Camí Ral"|425|"08304"|"Mataró"|"BARCELONA"|41.53647|2.44384982|1|0|1|1|1|1|1|0|0
"01031"|1|"3058"|703|"C/ Santo Domingo"|2|"29750"|"Algarrobo"|"MÁLAGA"|36.773494|-4.039033|1|0|1|1|1|1|1|0|0
"01032"|1|"3058"|429|"Av. Francisco Salzillo"|22|"30169"|"San Ginés"|"MURCIA"|37.952319|-1.193787|0|0|0|0|1|1|1|0|0
"01035"|1|"3058"|427|"Gran Vía"|19|"30320"|"Fuente Álamo"|"MURCIA"|37.722574|-1.171017|1|0|1|1|1|1|1|0|0
"01038"|1|"3058"|1909|"Ps/ Delicias"|38|"28045"|"Madrid"|"MADRID"|40.4036073|-3.6939022|1|0|1|1|1|1|1|0|0
"01039"|1|"3058"|1908|"C/ Camarena"|106|"28047"|"Madrid"|"MADRID"|40.3928176|-3.755464|0|0|0|0|0|1|1|0|0
"01040"|1|"3058"|2001|"C/ Rodríguez Cepeda"|52|"46021"|"Valencia"|"VALENCIA"|39.467871|-0.350543|1|0|1|1|1|1|1|0|0
"01041"|1|"3058"|2003|"Carrer de Jesús"|31|"46007"|"Valencia"|"VALENCIA"|39.466514|-0.382762|1|0|1|1|1|1|1|0|0
"01043"|1|"3058"|2005|"Av. Constitución"|91|"46009"|"Valencia"|"VALENCIA"|39.4897142|-0.3756978|1|0|1|1|1|1|1|0|0
"01048"|1|"3058"|2506|"C/ Virgen del Pilar"|5|"03330"|"Crevillent"|"ALICANTE"|38.246128|-0.80857|1|0|0|0|0|1|1|0|0
"01049"|1|"3058"|1906|"Glta Ruiz Jiménez esq. C/ San Bernardo"|0|"28004"|"Madrid"|"MADRID"|40.42995|-3.705772|1|0|1|1|1|1|1|0|0
"01051"|1|"3058"|2503|"C/ Calderón de la Barca"|31|"03004"|"Alicante"|"ALICANTE"|38.3506381|-0.4855677|1|0|1|1|1|1|1|0|0
"01053"|1|"3058"|191|"C/ Sierra Cazorla"|0|"04240"|"Viator"|"ALMERÍA"|36.884538|-2.419578|0|0|0|0|1|1|1|0|0
"01054"|1|"3058"|409|"Av. Bruselas"|0|"30395"|"Cartagena"|"MURCIA"|37.626995|-0.963718|1|0|0|0|0|1|1|0|0
"01056"|1|"3058"|2007|"Gran Vía Marqués del Turia"|21|"46005"|"Valencia"|"VALENCIA"|39.465894|-0.3720607|1|0|1|1|1|1|1|0|0
"01058"|1|"3058"|199|"Ctra Alicún"|1|"04740"|"Roquetas de Mar"|"ALMERÍA"|36.767798|-2.614025|0|0|0|0|0|1|1|0|0
"01059"|1|"3058"|199|"Ctra. Alicún"|1|"04740"|"Roquetas de Mar"|"ALMERÍA"|36.767798|-2.614025|0|0|0|0|0|1|1|0|0
"01061"|1|"3058"|1802|"C/ Altamira"|0|"11310"|"Sotogrande"|"CÁDIZ"|36.293691|-5.298371|1|0|1|1|1|1|1|0|0
"01062"|1|"3058"|269|"Av. del Progreso"|86|"30012"|"Murcia"|"MURCIA"|37.9644261|-1.1204192|1|0|1|1|1|1|1|0|0
"01063"|1|"3058"|71|"C/ Sevilla"|1|"04410"|"Benahadux"|"ALMERÍA"|36.926327|-2.460144|0|0|0|0|1|1|1|0|0
"01065"|1|"3058"|235|"Av. José Alegría"|0|"30007"|"Zarandona"|"MURCIA"|38.005513|-1.115799|0|0|0|0|0|1|1|0|0
"01067"|1|"3058"|432|"C/ Juan Ortuño"|1|"30510"|"Yecla"|"MURCIA"|38.6133076|-1.1159062|0|0|0|0|0|1|1|0|0
"01068"|1|"3058"|199|"Ctra. De Níjar Km."|9|"04130"|"El Alquián"|"ALMERÍA"|36.847998|-2.372192|0|0|0|0|0|1|1|0|0
"01069"|1|"3058"|236|"Av. Miguel de Cervantes"|9|"30009"|"Murcia"|"MURCIA"|37.994835|-1.142149|1|0|1|1|1|1|1|0|0
"01070"|1|"3058"|2008|"Paseo de Germanías"|60|"46700"|"Gandía"|"VALENCIA"|38.966073|-0.185573|1|0|1|1|1|1|1|0|0
"01071"|1|"3058"|2508|"Av. del País Valenciá"|23|"03201"|"Elche"|"ALICANTE"|38.2675534|-0.7005973|1|0|1|1|1|1|1|0|0
"01072"|1|"3058"|2509|"Av. Libertad"|49|"03690"|"Sant Vicent del Raspeig"|"ALICANTE"|38.397977|-0.521333|1|0|1|1|1|1|1|0|0
"01073"|1|"3058"|243|"Ronda de Garay"|10|"30003"|"Murcia"|"MURCIA"|37.984251|-1.1226457|1|0|1|1|1|1|1|0|0
"01074"|1|"3058"|539|"C/ Dr. Reig"|34|"08840"|"Viladecans"|"BARCELONA"|41.318064|2.014751|1|0|0|0|0|1|1|0|0
"01075"|1|"3058"|22|"Av. 19 de Octubre"|19|"04650"|"Zurgena"|"ALMERÍA"|37.342501|-2.039208|1|0|1|1|1|1|1|0|0
"01076"|1|"3058"|252|"Paseo Marqués de Corvera"|28|"30002"|"Murcia"|"MURCIA"|37.977864|-1.12994|1|0|0|0|0|1|1|0|0
"01077"|1|"3058"|60|"Pl. Constitución"|10|"04870"|"Purchena"|"ALMERÍA"|37.3481252|-2.3606628|1|0|1|1|1|1|1|0|0
"01078"|1|"3058"|552|"Passeig del Progrés"|3|"08640"|"Olesa de Montserrat"|"BARCELONA"|41.543068|1.894202|1|0|1|1|1|1|1|0|0
"01079"|1|"3058"|29|"C/ Huertos"|16|"04867"|"Macael"|"ALMERÍA"|37.33235|-2.305402|1|0|1|1|1|1|1|0|0
"01081"|1|"3058"|2009|"Av. Camp de Morvedre"|85|"46520"|"Puerto de Sagunto"|"VALENCIA"|39.6644972|-0.2268113|1|0|1|1|1|1|1|0|0
"01082"|1|"3058"|2501|"C/ Duque de Tamames"|27|"03300"|"Orihuela"|"ALICANTE"|38.081955|-0.944234|1|0|1|1|1|1|1|0|0
"01084"|1|"3058"|39|"Ctra. Guardias Viejas"|43|"04715"|"Guardias Viejas"|"ALMERÍA"|36.725401|-2.8421115|1|0|1|1|1|1|1|0|0
"01085"|1|"3058"|30|"Pl. Constitución"|5|"04850"|"Cantoria"|"ALMERÍA"|37.35248|-2.193757|1|0|1|1|1|1|1|0|0
"01086"|1|"3058"|1005|"Pl. de la Constitución"|7|"04660"|"Arboleas"|"ALMERÍA"|37.3512|-2.0753324|1|0|1|1|1|1|1|0|0
"01088"|1|"3058"|884|"Av. de Málaga"|20|"29400"|"Ronda"|"MÁLAGA"|36.747619|-5.156837|0|0|0|0|0|1|1|0|0
"01089"|1|"3058"|1920|"Av. de la Albufera"|57|"28038"|"Madrid"|"MADRID"|40.3955824|-3.6645285|1|1|0|1|1|1|1|0|0
"01093"|1|"3058"|47|"C/ Alvarez de Sotomayor"|19|"04271"|"Lubrín"|"ALMERÍA"|37.215745|-2.0675|1|0|0|0|0|1|1|0|0
"01095"|1|"3058"|379|"Av. Constitución, esq.C/Fontón"|0|"30590"|"Sucina"|"MURCIA"|37.890519|-0.942239|1|0|1|1|1|1|1|0|0
"01096"|1|"3058"|199|"Pl. Quemadero"|0|"04008"|"Almería"|"ALMERÍA"|36.8463729|-2.4668614|1|0|0|0|0|1|1|0|0
"01098"|1|"3058"|2010|"C/ Mayor"|10|"46980"|"Paterna"|"VALENCIA"|39.502419|-0.441262|1|0|0|0|0|1|1|0|0
"01100"|1|"3058"|883|"Urbanización Jarales de Alhamar"|11|"29649"|"Mijas Costa"|"MÁLAGA"|36.489215|-4.719602|1|0|0|0|0|1|1|0|0
"01101"|1|"3058"|1804|"C/ Virgen de los Milagros"|114|"11500"|"El Puerto de Santa María"|"CÁDIZ"|36.5974276|-6.2270343|1|0|1|1|1|1|1|0|0
"01102"|1|"3058"|2011|"Av. Camí Nou"|47|"46950"|"Xirivella"|"VALENCIA"|39.467205|-0.42667|1|0|0|1|1|1|1|0|0
"01104"|1|"3058"|32|"C/ Gadil"|14|"04890"|"Serón"|"ALMERÍA"|37.343592|-2.508316|1|0|1|1|1|1|1|0|0
"01110"|1|"3058"|566|"Pl. del Progrés"|2|"08191"|"Rubí"|"BARCELONA"|41.4862393|2.03544384|1|0|0|0|0|1|1|0|0
"01116"|1|"3058"|25|"C/ Bellavista"|2|"04825"|"Chirivel"|"ALMERÍA"|37.59537|-2.265748|1|0|1|1|1|1|1|0|0
"01117"|1|"3058"|74|"Pl. de la Villa"|2|"04250"|"Pechina"|"ALMERÍA"|36.916618|-2.4404386|1|0|1|1|1|1|1|0|0
"01118"|1|"3058"|14|"Pl. Andalucía"|5|"04520"|"Abrucena"|"ALMERÍA"|37.133335|-2.796214|1|0|0|0|1|1|1|0|0
"01121"|1|"3058"|1805|"Pl. del Mamelón esq. C/ Guadalete"|0|"11402"|"Jerez de la Frontera"|"CÁDIZ"|36.6887731|-6.1379178|0|0|0|0|0|1|1|0|0
"01122"|1|"3058"|2012|"Av. Gaspar Aguilar"|63|"46007"|"Valencia"|"VALENCIA"|39.45511|-0.391103|1|0|0|0|0|1|1|0|0
"01123"|1|"3058"|3001|"Pl. de la Aurora"|0|"18600"|"Motril"|"GRANADA"|36.745434|-3.516595|1|0|1|1|1|1|1|0|0
"01124"|1|"3058"|2514|"C/ Dr. Sapena esq. C/ Baltasar Tristany"|0|"03204"|"Elche"|"ALICANTE"|38.262105|-0.7090436|1|0|1|1|1|1|1|0|0
"01125"|1|"3058"|525|"C/ Conde de Urgel"|43|"08011"|"Barcelona"|"BARCELONA"|41.38125|2.1597158|0|0|0|0|0|1|1|0|0
"01127"|1|"3058"|1919|"Paseo de Extremadura"|65|"28011"|"Madrid"|"MADRID"|40.412205|-3.73194|0|0|0|0|0|1|1|0|0
"01130"|1|"3058"|2013|"C/ Mayor"|76|"46940"|"Manises"|"VALENCIA"|39.492897|-0.460868|1|0|1|1|1|1|1|0|0
"01131"|1|"3058"|3002|"Av. Medina Olmos esq. Pl.los Naranjos"|0|"18500"|"Guadix"|"GRANADA"|37.301974|-3.133957|1|0|1|1|1|1|1|0|0
"01132"|1|"3058"|3003|"Av. Antonio Machado"|21|"18680"|"Salobreña"|"GRANADA"|36.745282|-3.584787|0|0|0|0|0|1|1|0|0
"01134"|1|"3058"|56|"Pl. Mayor"|0|"04618"|"Palomares"|"ALMERÍA"|37.247505|-1.797531|1|0|1|1|1|1|1|0|0
"01135"|1|"3058"|433|"C/Cánovas del Castillo"|87|"30520"|"Jumilla"|"MURCIA"|38.4738968|-1.3272722|1|0|1|1|1|1|1|0|0
"01143"|1|"3058"|2015|"Av. Blasco Ibáñez"|57|"46920"|"Mislata"|"VALENCIA"|39.471372|-0.415444|1|1|0|1|1|1|1|0|0
"01145"|1|"3058"|3008|"Av. Dólar"|16|"18007"|"Granada"|"GRANADA"|37.159752|-3.599761|1|0|1|1|1|1|1|0|0
"01147"|1|"3058"|224|"C/ Mayor"|190|"30139"|"El Raal"|"MURCIA"|38.044853|-1.019437|1|0|1|1|1|1|1|0|0
"01148"|1|"3058"|3|"Pl. Mayor"|6|"04510"|"Abla"|"ALMERÍA"|37.14164|-2.779262|1|0|1|1|1|1|1|0|0
"01151"|1|"3058"|2950|"C/ Mayor"|29|"19001"|"Guadalajara"|"GUADALAJARA"|40.632031|-3.165433|0|0|0|0|0|1|1|0|0
"01152"|1|"3058"|287|"Av. Juan Carlos I"|1|"30566"|"Las Torres de Cotillas"|"MURCIA"|38.022047|-1.237314|1|0|1|1|1|1|1|0|0
"01156"|1|"3058"|175|"Av. Carlos III"|531|"04720"|"Aguadulce"|"ALMERÍA"|36.815409|-2.5692343|1|0|1|1|1|1|1|0|0
"01159"|1|"3058"|3006|"Pl. Poniente"|2|"18100"|"Armilla"|"GRANADA"|37.143761|-3.62772|0|0|0|0|0|1|1|0|0
"01160"|1|"3058"|3007|"C/ Recogidas"|45|"18005"|"Granada"|"GRANADA"|37.171062|-3.604181|0|0|0|0|0|1|1|0|0
"01167"|1|"3058"|526|"c/ Eduard Gibert"|46|"08940"|"Cornellá de Llobregat"|"BARCELONA"|41.3530728|2.0735488|1|0|0|0|0|1|1|0|0
"01170"|1|"3058"|229|"Barrio San Antonio"|6|"30163"|"Cobatillas"|"MURCIA"|38.0502328|-1.0821694|1|0|0|0|0|1|1|0|0
"01172"|1|"3058"|377|"Av. Murcia"|4|"30540"|"Estación de Blanca"|"MURCIA"|38.225884|-1.327136|0|0|0|0|0|1|1|0|0
"01173"|1|"3058"|899|"C/ Carril"|19|"29150"|"Almogía"|"MÁLAGA"|36.826866|-4.540465|0|0|0|0|0|1|1|0|0
"01175"|1|"3058"|10|"Rambla Obispo Orberá"|55|"04001"|"Almería"|"ALMERÍA"|36.839429|-2.459929|1|0|1|1|1|1|1|0|0
"01177"|1|"3058"|2515|"Av. Oscar Esplá"|20|"03003"|"Alicante"|"ALICANTE"|38.341294|-0.492851|1|0|1|1|1|1|1|0|0
"01180"|1|"3058"|10|"Rambla Obispo Orberá"|55|"04001"|"Almería"|"ALMERÍA"|36.839429|-2.459929|1|0|0|0|1|1|1|0|0
"01183"|1|"3058"|590|"Av. de Tarragona"|33|"08720"|"Vilafranca del Penedés"|"BARCELONA"|41.3434673|1.6974792|0|0|0|0|0|1|1|0|0
"01187"|1|"3058"|3009|"C/ Alminares del Genil"|1|"18006"|"Granada"|"GRANADA"|37.166797|-3.59548|0|0|0|0|0|1|1|0|0
"01188"|1|"3058"|2516|"Av. de la Rambla"|30|"03550"|"San Juan"|"ALICANTE"|38.400322|-0.435208|1|0|1|1|1|1|1|0|0
"01189"|1|"3058"|2517|"C/ Ramón Gallud"|109|"03180"|"Torrevieja"|"ALICANTE"|37.977483|-0.677301|1|0|1|1|1|1|1|0|0
"01196"|1|"3058"|734|"C/ Herradores"|2|"29327"|"Teba"|"MÁLAGA"|36.983384|-4.919805|1|0|1|1|1|1|1|0|0
"01197"|1|"3058"|1929|"C/ Real"|59|"28400"|"Collado Villalba"|"MADRID"|40.63122|-4.0050962|0|0|0|0|0|1|1|0|0
"01198"|1|"3058"|155|"C/ Francisco de Goya"|24|"04745"|"La Mojonera"|"ALMERÍA"|36.79402|-2.697413|0|0|0|0|0|1|1|0|0
"01201"|1|"3058"|3010|"Av. de los Ángeles"|19|"18300"|"Loja"|"GRANADA"|37.16519|-4.146706|0|0|0|0|0|1|1|0|0
"01202"|1|"3058"|3011|"C/ Alamillos"|10|"18800"|"Baza"|"GRANADA"|37.489059|-2.773865|1|0|1|1|1|1|1|0|0
"01204"|1|"3058"|303|"C/ El Llano"|0|"04647"|"Guazamara"|"ALMERÍA"|37.347703|-1.781598|1|0|0|1|1|1|1|0|0
"01205"|1|"3058"|91|"Av. Andalucía"|14|"04810"|"Oria"|"ALMERÍA"|37.485279|-2.294351|0|0|0|0|0|1|1|0|0
"01207"|1|"3058"|219|"Pl. Luis Fontes Pagán"|2|"30153"|"Corvera"|"MURCIA"|37.828605|-1.159968|1|0|1|1|1|1|1|0|0
"01208"|1|"3058"|363|"Pl. Dr. Estrada"|1|"30351"|"Alumbres"|"MURCIA"|37.590606|-0.854414|1|1|0|1|1|1|1|0|0
"01209"|1|"3058"|3012|"Avd. de Andalucia"|28|"18690"|"Almuñécar"|"GRANADA"|36.731258|-3.688982|1|0|1|1|1|1|1|0|0
"01210"|1|"3058"|699|"Passeig Prim"|34|"43202"|"Reus"|"TARRAGONA"|41.15097|1.103803|1|0|0|0|0|1|1|0|0
"01211"|1|"3058"|1931|"C/ Marroquina"|2|"28030"|"Madrid"|"MADRID"|40.406801|-3.6514393|0|0|0|0|0|1|1|0|0
"01213"|1|"3058"|2510|"Paseo del Saladar"|1|"03700"|"Denia"|"ALICANTE"|38.835822|0.104338|1|0|1|1|1|1|1|0|0
"01214"|1|"3058"|3801|"Gran Vía"|49|"02400"|"Hellín"|"ALBACETE"|38.508399|-1.695971|1|0|1|1|1|1|1|0|0
"01215"|1|"3058"|148|"Pasaje del Puerto"|10|"04700"|"El Ejido"|"ALMERÍA"|36.695797|-2.787738|1|0|0|1|1|1|1|0|0
"01217"|1|"3058"|3013|"Camino de Ronda"|124|"18003"|"Granada"|"GRANADA"|37.175241|-3.608864|1|0|1|1|1|1|1|0|0
"01218"|1|"3058"|3014|"Pl. Ánimas"|2|"18220"|"Albolote"|"GRANADA"|37.230926|-3.65682|0|0|0|0|0|1|1|0|0
"01222"|1|"3105"|2644|"C/ Ruzafa"|10|"03501"|"Benidorm"|"ALICANTE"|38.5385749|-0.129887|1|0|1|1|1|1|1|0|0
"01223"|1|"3058"|216|"C/ Mayor"|0|"30813"|"Purias"|"MURCIA"|37.595174|-1.65395|1|0|1|1|1|1|1|0|0
"01224"|1|"3058"|299|"C/ Hernández Muñoz"|2|"30165"|"Rincón de Seca"|"MURCIA"|37.979767|-1.168284|1|0|0|1|1|1|1|0|0
"01229"|1|"3058"|81|"Pl. Altamira"|1|"04005"|"Almería"|"ALMERÍA"|36.841979|-2.4560912|1|0|0|0|1|1|1|0|0
"01230"|1|"3058"|3015|"C/ Juan Miró"|2|"18140"|"La Zubia"|"GRANADA"|37.11917|-3.584107|0|0|0|0|0|1|1|0|0
"01231"|1|"3058"|3016|"C/ Flores"|2|"18320"|"Santa Fé"|"GRANADA"|37.189852|-3.717906|0|0|0|0|0|1|1|0|0
"01232"|1|"3058"|1603|"C/ Camaño"|6|"17600"|"Figueres"|"GIRONA"|42.266623|2.9629569|0|0|0|0|0|1|1|0|0
"01233"|1|"3058"|3501|"C/ Virgen de Luján"|24|"41011"|"Sevilla"|"SEVILLA"|37.37467|-5.999028|0|0|0|0|0|1|1|0|0
"01235"|1|"3058"|4201|"Paseo de Sagasta"|15|"50006"|"Zaragoza"|"ZARAGOZA"|41.643111|-0.885927|0|0|0|0|0|1|1|0|0
"01238"|1|"3058"|1930|"C/ Gobernador"|73|"28300"|"Aranjuez"|"MADRID"|40.0325125|-3.6039494|1|0|1|1|1|1|1|0|0
"01239"|1|"3058"|3017|"Pl. de España"|8|"18740"|"Castell de Ferro"|"GRANADA"|36.724619|-3.355787|1|0|1|1|1|1|1|0|0
"01242"|1|"3058"|3802|"Pl. Gabriel Lodares"|4|"02001"|"Albacete"|"ALBACETE"|38.99062|-1.856561|1|0|1|1|1|1|1|0|0
"01243"|1|"3058"|3402|"Av. Ronda de los Tejares"|11|"14001"|"Córdoba"|"CÓRDOBA"|37.888368|-4.781129|1|0|1|1|1|1|1|0|0
"01244"|1|"3058"|2519|"C/ Bailarín J. Espadero"|12|"03015"|"Alicante"|"ALICANTE"|38.362135|-0.474086|1|0|1|1|1|1|1|0|0
"01245"|1|"3058"|114|"Av. de la Estación"|12|"04006"|"Almería"|"ALMERÍA"|36.837579|-2.459016|1|0|1|1|1|1|1|0|0
"01246"|1|"3058"|592|"Rambla de les Davallades"|2|"08500"|"Vic"|"BARCELONA"|41.930664|2.253334|0|0|0|0|0|1|1|0|0
"01248"|1|"3058"|3018|"Av. Andalucía"|2|"18014"|"Granada"|"GRANADA"|37.18747|-3.611249|1|0|1|1|1|1|1|0|0
"01251"|1|"3058"|4101|"Rambla Ferran"|20|"25007"|"Lleida"|"LLEIDA"|41.61739|-0.629998|1|0|1|1|1|1|1|0|0
"01254"|1|"3058"|264|"Pl. de las Flores,esq.C/Ruip"|0|"30002"|"Murcia"|"MURCIA"|37.984918|-1.1333885|1|0|0|0|0|1|1|0|0
"01255"|1|"3058"|273|"C/ Mayor,esq.C/Cervantes"|0|"30150"|"La Alberca"|"MURCIA"|37.9411599|-1.1443698|1|0|1|1|1|1|1|0|0
"01258"|1|"3058"|1938|"Av. del Ejército"|17|"28500"|"Arganda del Rey"|"MADRID"|40.3020746|-3.4467101|0|0|0|0|0|1|1|0|0
"01260"|1|"3058"|3020|"C/ Brasil"|2|"18210"|"Peligros"|"GRANADA"|37.230405|-3.627389|0|0|0|0|0|1|1|0|0
"01261"|1|"3058"|3021|"C/ San Ramón"|85|"18194"|"Churriana de la Vega"|"GRANADA"|37.14655|-3.648999|1|0|1|1|1|1|1|0|0
"01262"|1|"3058"|3401|"Ejido Plaza Toros"|1|"14900"|"Lucena"|"CÓRDOBA"|37.409893|-4.492067|0|0|0|0|0|1|1|0|0
"01263"|1|"3058"|4601|"Av. Martín Alonso Pinzón"|8|"21003"|"Huelva"|"HUELVA"|37.256106|-6.949384|1|0|1|1|1|1|1|0|0
"01266"|1|"3058"|276|"C/ Mayor, esq. Calle San Jose"|0|"30120"|"El Palmar"|"MURCIA"|37.940463|-1.161938|1|0|0|0|1|1|1|0|0
"01267"|1|"3058"|48|"Pl. Francisco Molina"|0|"04279"|"Uleila del Campo"|"ALMERÍA"|37.184356|-2.205055|0|0|0|0|0|1|1|0|0
"01268"|1|"3058"|100|"Av. Juan Carlos I"|1|"04869"|"Fines"|"ALMERÍA"|37.359163|-2.2642|1|0|1|1|1|1|1|0|0
"01270"|1|"3058"|277|"C/ Pintor Almela Costa"|0|"30011"|"Murcia"|"MURCIA"|37.975782|-1.1199699|1|0|0|1|1|1|1|0|0
"01272"|1|"3058"|199|"Correos, Frente Bar Emigrante"|0|"04118"|"San José"|"ALMERÍA"|36.76243|-2.109141|0|0|0|0|0|1|1|0|0
"01273"|1|"3058"|292|"Av. Estación"|22|"30500"|"Molina de Segura"|"MURCIA"|38.053023|-1.214881|1|0|1|1|1|1|1|0|0
"01274"|1|"3058"|199|"Av. del Mediterráneo"|0|"04740"|"Roquetas de Mar"|"ALMERÍA"|36.725124|-2.625336|0|0|0|0|0|1|1|0|0
"01275"|1|"3058"|3022|"Camino de Albolote"|0|"18200"|"Maracena"|"GRANADA"|37.208798|-3.632129|1|0|0|0|0|1|1|0|0
"01276"|1|"3058"|3023|"Gran Vía de Colón"|7|"18001"|"Granada"|"GRANADA"|37.176824|-3.598111|1|0|0|0|0|1|1|0|0
"01277"|1|"3058"|3201|"Av. Andalucía"|15|"23680"|"Alcala la Real"|"JAÉN"|37.458656|-3.922341|1|0|1|1|1|1|1|0|0
"01278"|1|"3058"|209|"Pl. Manuel Zamora"|5|"30593"|"La Palma"|"MURCIA"|37.689331|-0.96198|1|0|1|1|1|1|1|0|0
"01280"|1|"3058"|4501|"Av. Joan March Ordinas"|8|"07004"|"Palma"|"BALEARES"|39.57722|2.652999|1|0|1|1|1|1|1|0|0
"01281"|1|"3058"|1935|"Av. Pablo Iglesias"|81|"28522"|"Rivas-Vaciamadrid"|"MADRID"|40.348523|-3.525066|0|0|0|0|0|1|1|0|0
"01285"|1|"3058"|1807|"C/ San Juan"|10|"11540"|"Sanlúcar de Barrameda"|"CÁDIZ"|36.778474|-6.354463|1|1|0|1|1|1|1|0|0
"01286"|1|"3058"|5001|"C/ Miguel Íscar"|1|"47001"|"Valladolid"|"VALLADOLID"|41.64828|-4.729035|1|0|1|1|1|1|1|0|0
"01289"|1|"3058"|504|"C/ Ángel Guimerá"|16|"08240"|"Manresa"|"BARCELONA"|41.72613826|1.82399475|0|0|0|0|0|1|1|0|0
"01290"|1|"3058"|5040|"Pl. San Juan"|1|"47250"|"Mojados"|"VALLADOLID"|41.432053|-4.664179|1|1|0|1|1|1|1|0|0
"01291"|1|"3058"|5008|"Pl. San Bartolomé"|1|"47009"|"Valladolid"|"VALLADOLID"|41.66077|-4.733777|1|0|1|1|1|1|1|0|0
"01292"|1|"3058"|5040|"C/ Miguel Delibes"|26|"47000"|"Portillo"|"VALLADOLID"|41.474257|-4.59294|1|0|0|0|0|1|1|0|0
"01293"|1|"3058"|5059|"C/ Real"|15|"47420"|"Íscar"|"VALLADOLID"|41.363298|-4.531538|1|0|1|1|1|1|1|0|0
"01294"|1|"3058"|505|"Portal de Sant Roc"|39|"08221"|"Terrassa"|"BARCELONA"|41.5606842|2.00835346|1|0|1|1|1|1|1|0|0
"01295"|1|"3058"|5058|"C/ Del Caño"|8|"47430"|"Pedrajas de San Esteban"|"VALLADOLID"|41.342254|-4.580998|0|0|0|0|0|1|1|0|0
"01296"|1|"3058"|5077|"C/ de Jesús"|2|"47680"|"Mayorga"|"VALLADOLID"|42.165996|-5.260305|1|1|0|1|1|1|1|0|0
"01297"|1|"3058"|5056|"C/ Simón Ruiz"|3|"47400"|"Medina del Campo"|"VALLADOLID"|41.307923|-4.914708|1|1|0|1|1|1|1|0|0
"01298"|1|"3058"|5057|"Av. de la Constitución"|5|"47400"|"Medina del Campo"|"VALLADOLID"|41.314914|-4.913823|1|0|1|1|1|1|1|0|0
"01299"|1|"3058"|506|"C/ Francesc Layret"|149|"08911"|"Badalona"|"BARCELONA"|41.45182531|2.2492273|1|0|0|0|0|1|1|0|0
"01300"|1|"3058"|5079|"Pl. Santo Domingo"|2|"47800"|"Medina de Rioseco"|"VALLADOLID"|41.88301|-5.045074|1|0|1|1|1|1|1|0|0
"01301"|1|"3058"|5067|"C/ Mateo Retiniana"|8|"47500"|"Nava del Rey"|"VALLADOLID"|41.330807|-5.081263|0|0|0|0|0|1|1|0|0
"01302"|1|"3058"|5058|"Av. Diez de Octubre"|7|"47410"|"Olmedo"|"VALLADOLID"|41.287264|-4.684907|1|0|0|0|1|1|1|0|0
"01303"|1|"3058"|5049|"Av. Constitución"|26|"47300"|"Peñafiel"|"VALLADOLID"|41.599663|-4.118618|1|0|0|1|1|1|1|0|0
"01305"|1|"3058"|221|"C/ Maestro Martínez"|19|"30562"|"Ceutí"|"MURCIA"|38.078044|-1.27294|1|0|0|0|0|1|1|0|0
"01306"|1|"3058"|222|"C/ Salvador Allende"|18|"30620"|"Fortuna"|"MURCIA"|38.178541|-1.125457|1|0|1|1|1|1|1|0|0
"01307"|1|"3058"|370|"Ctra. Cabo de Palos"|9|"30385"|"Los Belones"|"MURCIA"|37.622693|-0.774608|1|0|0|0|1|1|1|0|0
"01308"|1|"3058"|242|"C/ Real"|53|"30832"|"Javalí Nuevo"|"MURCIA"|37.986261|-1.2174332|1|0|1|1|1|1|1|0|0
"01309"|1|"3058"|262|"Pl. Juan XXIII,esq.C/Juan de la Cierva"|0|"30850"|"Totana"|"MURCIA"|37.771037|-1.4989578|1|0|1|1|1|1|1|0|0
"01311"|1|"3058"|240|"Av. Dr. Ayala"|11|"30560"|"Alguazas"|"MURCIA"|38.051107|-1.243231|0|0|0|0|0|1|1|0|0
"01312"|1|"3058"|399|"Puerta Del Sol, Esq. García Tapia"|0|"30393"|"Cartagena"|"MURCIA"|37.634615|-1.001553|1|0|0|0|0|1|1|0|0
"01314"|1|"3058"|5037|"C/ Santa María"|39|"47100"|"Tordesillas"|"VALLADOLID"|41.502543|-5.000539|1|0|1|1|1|1|1|0|0
"01315"|1|"3058"|5053|"C/ Calvario"|1|"47320"|"Tudela de Duero"|"VALLADOLID"|41.58719|-4.58304|1|0|1|1|1|1|1|0|0
"01316"|1|"3058"|5073|"C/ La Rúa"|39|"47600"|"Villalón de Campos"|"VALLADOLID"|42.097773|-5.036121|1|1|0|1|1|1|1|0|0
"01317"|1|"3058"|5010|"C/ Madre de Dios"|27|"47011"|"Valladolid"|"VALLADOLID"|41.659543|-4.714315|1|0|1|1|1|1|1|0|0
"01318"|1|"3058"|5005|"C/ Joaquín María Jalón"|20|"47008"|"Valladolid"|"VALLADOLID"|41.626823|-4.74147|1|0|1|1|1|1|1|0|0
